"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-06","0.02","76","86","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-07","0.07","77","88","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-08","0.00","76","92","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-09","0.00","81","93","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-10","0.00","82","94","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-11","0.05","82","95","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-12","0.00","81","95","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-13","1.21","83","96","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-14","0.18","81","96","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-15","0.12","77","89","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-16","0.11","77","87","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-17","0.48","77","86","74"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-18","0.00","80","89","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-19","0.10","82","94","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-20","0.00","80","91","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-21","0.00","80","92","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-22","0.21","79","90","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-23","0.00","81","92","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-24","0.00","83","95","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-25","0.00","83","94","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-26","0.00","80","92","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-27","0.00","81","92","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-28","0.00","83","94","73"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-29","0.00","82","93","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-30","0.00","81","93","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-08-31","0.31","80","91","72"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-01","1.77","76","86","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-02","0.00","74","83","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-03","0.00","71","83","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-04","0.00","72","84","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-05","0.00","73","87","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-06","0.01","75","86","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-07","0.00","76","88","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-08","0.08","78","89","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-09","0.00","76","82","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-10","0.00","70","82","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-11","0.00","71","84","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-12","0.00","73","88","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-13","0.00","76","89","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-14","0.00","77","89","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-15","0.02","76","87","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-16","0.12","74","81","70"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-17","0.00","75","85","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-18","0.00","77","90","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-19","0.00","79","87","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-20","0.03","77","83","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-21","0.18","72","74","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-22","0.56","74","83","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-23","0.00","64","77","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-24","0.00","62","76","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-25","0.00","63","79","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-26","0.00","65","80","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-27","0.00","69","83","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-28","0.00","71","86","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-29","0.00","73","88","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-09-30","0.00","72","82","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-01","0.00","73","83","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-02","0.00","73","84","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-03","0.00","73","85","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-04","0.00","73","82","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-05","0.00","75","87","68"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-06","0.52","76","86","71"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-07","0.02","72","74","69"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-08","0.13","69","69","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-09","0.00","70","76","66"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-10","0.00","71","81","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-11","0.00","66","72","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-12","0.00","72","82","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-13","0.00","70","84","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-14","0.00","73","87","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-15","0.00","72","87","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-16","0.00","72","85","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-17","0.00","57","70","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-18","0.00","57","75","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-19","0.00","59","77","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-20","0.00","63","81","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-21","0.00","65","81","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-22","0.07","69","78","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-23","0.00","63","76","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-24","0.00","62","78","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-25","0.00","69","82","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-26","0.00","64","72","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-27","0.00","55","72","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-28","0.40","55","63","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-29","0.01","61","68","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-30","0.00","55","64","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-10-31","0.00","58","73","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-01","0.00","57","71","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-02","0.00","56","69","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-03","0.01","52","58","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-04","0.13","46","48","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-05","0.00","43","53","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-06","0.00","47","55","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-07","0.00","54","67","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-08","0.00","53","73","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-09","0.00","56","78","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-10","0.00","61","79","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-11","0.12","59","72","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-12","0.43","63","70","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-13","0.00","54","65","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-14","0.00","46","58","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-15","0.00","49","61","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-16","0.00","49","68","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-17","0.00","59","74","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-18","0.00","61","76","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-19","0.00","52","57","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-20","0.00","43","55","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-21","0.00","44","61","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-22","0.24","54","62","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-23","0.00","42","52","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-24","0.00","39","55","23"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-25","0.00","45","64","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-26","0.05","51","59","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-27","0.00","42","57","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-28","0.00","47","63","33"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-29","0.00","44","50","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-11-30","0.00","43","62","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-01","0.00","50","68","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-02","0.00","58","73","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-03","0.00","61","78","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-04","0.00","60","75","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-05","0.00","57","65","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-06","0.00","60","69","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-07","0.00","51","58","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-08","0.50","47","54","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-09","0.00","41","47","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-10","0.03","47","53","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-11","0.44","60","75","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-12","0.00","51","56","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-13","0.00","41","59","23"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-14","0.00","46","66","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-15","0.00","47","61","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-16","0.00","51","71","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-17","0.00","63","73","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-18","0.43","62","72","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-19","0.49","58","63","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-20","0.00","39","47","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-21","0.00","39","45","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-22","0.00","47","61","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-23","0.00","43","56","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-24","0.00","47","61","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-25","0.00","59","71","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-26","0.00","65","77","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-27","0.00","60","72","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-28","0.00","61","72","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-29","0.12","67","69","64"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-30","0.13","65","66","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2021-12-31","0.00","64","73","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-01","0.13","69","78","65"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-02","0.50","68","71","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-03","1.79","51","59","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-04","0.00","37","46","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-05","0.00","46","60","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-06","0.00","48","62","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-07","0.00","42","49","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-08","0.00","33","44","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-09","0.37","47","59","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-10","0.00","47","52","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-11","0.00","38","47","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-12","0.00","38","52","23"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-13","0.00","41","54","27"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-14","0.00","45","59","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-15","0.00","40","44","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-16","0.98","33","38","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-17","0.00","34","43","30"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-18","0.00","35","50","20"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-19","0.00","42","59","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-20","0.18","47","49","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-21","0.15","34","35","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-22","0.00","28","38","18"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-23","0.00","33","51","21"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-24","0.00","41","55","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-25","0.00","47","62","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-26","0.00","44","48","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-27","0.00","35","46","25"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-28","0.05","39","48","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-29","0.01","35","39","22"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-30","0.00","32","51","19"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-01-31","0.00","40","58","24"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-01","0.00","41","54","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-02","0.00","43","56","27"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-03","0.24","47","64","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-04","0.43","61","66","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-05","0.00","43","47","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-06","0.00","35","46","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-07","0.46","37","42","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-08","0.00","41","56","33"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-09","0.00","43","59","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-10","0.00","50","67","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-11","0.00","52","69","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-12","0.00","57","72","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-13","0.00","49","52","27"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-14","0.00","38","55","24"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-15","0.00","42","55","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-16","0.00","48","68","33"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-17","0.00","59","74","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-18","0.53","64","70","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-19","0.00","44","61","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-20","0.00","43","55","25"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-21","0.00","48","63","33"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-22","0.00","61","74","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-23","0.53","63","65","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-24","0.00","56","59","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-25","0.00","54","75","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-26","0.01","51","54","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-27","0.45","46","47","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-02-28","0.00","45","62","29"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-01","0.00","51","67","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-02","0.00","57","78","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-03","0.00","64","85","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-04","0.00","59","64","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-05","0.00","57","72","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-06","0.00","66","80","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-07","0.23","70","82","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-08","1.31","61","64","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-09","1.12","53","58","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-10","0.00","50","52","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-11","0.07","48","65","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-12","1.17","48","55","26"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-13","0.00","33","52","20"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-14","0.00","48","66","32"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-15","0.00","54","68","36"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-16","0.80","57","62","50"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-17","0.00","60","75","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-18","0.00","62","74","48"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-19","0.05","65","79","56"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-20","0.00","59","69","42"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-21","0.00","56","72","35"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-22","0.00","61","75","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-23","0.21","65","73","61"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-24","0.00","67","69","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-25","0.00","58","70","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-26","0.00","53","65","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-27","0.00","51","64","34"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-28","0.00","50","66","28"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-29","0.00","51","60","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-30","0.00","57","76","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-03-31","1.09","69","75","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-01","0.00","64","73","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-02","0.00","54","63","44"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-03","0.00","58","72","40"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-04","0.00","57","70","47"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-05","1.46","60","71","51"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-06","0.00","67","81","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-07","0.10","67","76","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-08","0.00","57","63","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-09","0.00","48","54","38"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-10","0.00","49","70","31"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-11","0.00","62","80","45"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-12","0.00","68","81","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-13","0.00","69","82","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-14","0.00","70","79","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-15","0.00","65","74","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-16","0.00","63","76","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-17","0.03","67","80","53"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-18","1.74","56","63","46"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-19","0.00","51","63","37"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-20","0.00","54","67","39"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-21","0.00","61","75","49"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-22","0.00","68","84","52"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-23","0.00","71","81","58"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-24","0.00","70","81","59"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-25","0.00","71","84","60"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-26","0.00","71","84","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-27","0.00","62","75","41"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-28","0.00","61","76","43"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-29","0.00","65","76","54"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-04-30","0.00","70","81","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-05-01","0.00","69","82","57"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-05-02","0.00","73","87","62"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-05-03","0.08","75","87","63"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-05-04","0.90","75","88","67"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2022-05-05","0.00","71","82","63"
